Creation Time: 2023_4_6-18-50-1
18-50-1 | [INFO] TraderPlusCore - Started !
20-9-3 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-3 | [INFO] Player:Jrasl - currency amount:3780
20-9-3 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-5 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-9-5 | [INFO] Player:Jrasl - currency amount:3440
20-9-5 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-9-7 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-7 | [INFO] Player:Jrasl - currency amount:3000
20-9-7 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-9 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-9 | [INFO] Player:Jrasl - currency amount:2660
20-9-9 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-11 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-11 | [INFO] Player:Jrasl - currency amount:2320
20-9-11 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-12 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-12 | [INFO] Player:Jrasl - currency amount:1980
20-9-12 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-14 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-14 | [INFO] Player:Jrasl - currency amount:1640
20-9-14 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-16 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-16 | [INFO] Player:Jrasl - currency amount:1300
20-9-16 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-9-18 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-9-18 | [INFO] Player:Jrasl - currency amount:960
20-9-18 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-11-13 | [INFO] InsuranceRequestHandler
20-11-13 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_980466132.json
20-11-17 | [INFO] TraderID: 1 - Customer: Darkman Esq. - Category: Holler Vanilla Auto Parts - ClassName: TraderPlusWrench - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 6000 - CollateralMoney: 0 - TradeMode:Sell
20-11-17 | [INFO] Transaction Sell Succeeded:Darkman Esq. product:TraderPlusWrench quantity:0 health:0 price:6000
20-12-47 | [INFO] InsuranceRequestHandler
20-12-47 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_62166080.json
20-12-55 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-12-55 | [INFO] Player:Jrasl - currency amount:13261
20-12-55 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-12-57 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-12-57 | [INFO] Player:Jrasl - currency amount:12821
20-12-57 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-12-59 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-12-59 | [INFO] Player:Jrasl - currency amount:12381
20-12-59 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-1 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-1 | [INFO] Player:Jrasl - currency amount:11941
20-13-1 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-2 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-2 | [INFO] Player:Jrasl - currency amount:11501
20-13-2 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-4 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-4 | [INFO] Player:Jrasl - currency amount:11061
20-13-4 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-6 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-6 | [INFO] Player:Jrasl - currency amount:10621
20-13-6 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-7 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-7 | [INFO] Player:Jrasl - currency amount:10181
20-13-7 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-9 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-9 | [INFO] Player:Jrasl - currency amount:9741
20-13-9 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-12 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-12 | [INFO] Player:Jrasl - currency amount:9301
20-13-12 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-14 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-14 | [INFO] Player:Jrasl - currency amount:8861
20-13-14 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-16 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-16 | [INFO] Player:Jrasl - currency amount:8421
20-13-16 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-19 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-19 | [INFO] Player:Jrasl - currency amount:7981
20-13-19 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-20 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-13-20 | [INFO] Player:Jrasl - currency amount:7541
20-13-20 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-13-23 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-23 | [INFO] Player:Jrasl - currency amount:7101
20-13-23 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-25 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-25 | [INFO] Player:Jrasl - currency amount:6761
20-13-25 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-28 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-28 | [INFO] Player:Jrasl - currency amount:6421
20-13-28 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-30 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-30 | [INFO] Player:Jrasl - currency amount:6081
20-13-30 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-31 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-31 | [INFO] Player:Jrasl - currency amount:5741
20-13-31 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-33 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-33 | [INFO] Player:Jrasl - currency amount:5401
20-13-33 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-35 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-35 | [INFO] Player:Jrasl - currency amount:5061
20-13-35 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-36 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-36 | [INFO] Player:Jrasl - currency amount:4721
20-13-36 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-38 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-38 | [INFO] Player:Jrasl - currency amount:4381
20-13-38 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-40 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-40 | [INFO] Player:Jrasl - currency amount:4041
20-13-40 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-47 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-47 | [INFO] Player:Jrasl - currency amount:3701
20-13-47 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-49 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-49 | [INFO] Player:Jrasl - currency amount:3361
20-13-49 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-53 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-53 | [INFO] Player:Jrasl - currency amount:3021
20-13-53 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-55 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-55 | [INFO] Player:Jrasl - currency amount:2681
20-13-55 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-13-58 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-13-58 | [INFO] Player:Jrasl - currency amount:2341
20-13-58 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-14-0 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-14-0 | [INFO] Player:Jrasl - currency amount:2001
20-14-0 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-14-2 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_556x45_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 340 - CollateralMoney: 0 - TradeMode:Buy
20-14-2 | [INFO] Player:Jrasl - currency amount:1561
20-14-2 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_556x45_20Rnd quantity:0 health:0 price:340
20-14-4 | [INFO] TraderID: 4 - Customer: Jrasl - Category: Holler Ammo - ClassName: AmmoBox_545x39_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 440 - CollateralMoney: 0 - TradeMode:Buy
20-14-4 | [INFO] Player:Jrasl - currency amount:1221
20-14-4 | [INFO] Transaction Buy Succeeded:Jrasl product:AmmoBox_545x39_20Rnd quantity:0 health:0 price:440
20-16-54 | [INFO] InsuranceRequestHandler
20-16-54 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_88929178.json
20-16-59 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Weapon Lights - ClassName: UniversalLight - Quantity: 2 - Multiplier: 2 - MaxStock: -1 - Health: 0 - Price: 264 - CollateralMoney: 0 - TradeMode:Sell
20-16-59 | [INFO] Transaction Sell Succeeded:MaxCaliber product:UniversalLight quantity:4 health:0 price:264
20-17-1 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_CZ61_20Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
20-17-1 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_CZ61_20Rnd quantity:0 health:0 price:120
20-17-3 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Hand Guns - ClassName: MakarovIJ70 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 202 - CollateralMoney: 0 - TradeMode:Sell
20-17-3 | [INFO] Transaction Sell Succeeded:MaxCaliber product:MakarovIJ70 quantity:0 health:1 price:202
20-17-5 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_IJ70_8Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
20-17-5 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_IJ70_8Rnd quantity:0 health:0 price:120
20-17-8 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Bows - ClassName: Crossbow_Black - Quantity: 2 - Multiplier: 2 - MaxStock: -1 - Health: 0 - Price: 960 - CollateralMoney: 0 - TradeMode:Sell
20-17-8 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Crossbow_Black quantity:4 health:0 price:960
20-17-14 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Sub Machine Guns - ClassName: ots71 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 486 - CollateralMoney: 0 - TradeMode:Sell
20-17-14 | [INFO] Transaction Sell Succeeded:MaxCaliber product:ots71 quantity:0 health:0 price:486
20-17-18 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Shotguns - ClassName: Izh43Shotgun - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
20-17-18 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Izh43Shotgun quantity:0 health:0 price:120
20-17-31 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Hand Guns - ClassName: lebedev_PL15_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 1200 - CollateralMoney: 0 - TradeMode:Buy
20-17-31 | [INFO] Player:MaxCaliber - currency amount:140496
20-17-31 | [INFO] Transaction Buy Succeeded:MaxCaliber product:lebedev_PL15_mung quantity:0 health:0 price:1200
20-19-27 | [INFO] InsuranceRequestHandler
20-19-27 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_88929178.json
20-19-31 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Sub Machine Guns - ClassName: CZ61 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 157 - CollateralMoney: 0 - TradeMode:Sell
20-19-31 | [INFO] Transaction Sell Succeeded:MaxCaliber product:CZ61 quantity:0 health:1 price:157
20-19-34 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Suppressors - ClassName: PistolSuppressor - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 180 - CollateralMoney: 0 - TradeMode:Sell
20-19-34 | [INFO] Transaction Sell Succeeded:MaxCaliber product:PistolSuppressor quantity:0 health:1 price:180
20-19-36 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Hand Guns - ClassName: lebedev_PL15_mung - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 540 - CollateralMoney: 0 - TradeMode:Sell
20-19-36 | [INFO] Transaction Sell Succeeded:MaxCaliber product:lebedev_PL15_mung quantity:0 health:1 price:540
20-19-41 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Suppressors - ClassName: PistolSuppressor - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 400 - CollateralMoney: 0 - TradeMode:Buy
20-19-41 | [INFO] Player:MaxCaliber - currency amount:140173
20-19-41 | [INFO] Transaction Buy Succeeded:MaxCaliber product:PistolSuppressor quantity:0 health:0 price:400
20-21-11 | [INFO] InsuranceRequestHandler
20-21-11 | [INFO] TraderPlusJsonLoader::LoadFromFile Loaded file: $profile:TraderPlus\TraderPlusGarageDatabase\Garage_88929178.json
20-21-16 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_CZ61_20Rnd - Quantity: 4 - Multiplier: 4 - MaxStock: -1 - Health: 0 - Price: 480 - CollateralMoney: 0 - TradeMode:Sell
20-21-16 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_CZ61_20Rnd quantity:16 health:0 price:480
20-21-18 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Hand Guns - ClassName: MakarovIJ70 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 202 - CollateralMoney: 0 - TradeMode:Sell
20-21-18 | [INFO] Transaction Sell Succeeded:MaxCaliber product:MakarovIJ70 quantity:0 health:1 price:202
20-21-22 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_IJ70_8Rnd - Quantity: 3 - Multiplier: 3 - MaxStock: -1 - Health: 0 - Price: 360 - CollateralMoney: 0 - TradeMode:Sell
20-21-22 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_IJ70_8Rnd quantity:9 health:0 price:360
20-21-24 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Hand Guns - ClassName: MKII - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 270 - CollateralMoney: 0 - TradeMode:Sell
20-21-24 | [INFO] Transaction Sell Succeeded:MaxCaliber product:MKII quantity:0 health:1 price:270
20-21-28 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Ammo - ClassName: AmmoBox_12gaRubberSlug_10Rnd - Quantity: 8 - Multiplier: 8 - MaxStock: -1 - Health: 0 - Price: 960 - CollateralMoney: 0 - TradeMode:Sell
20-21-28 | [INFO] Transaction Sell Succeeded:MaxCaliber product:AmmoBox_12gaRubberSlug_10Rnd quantity:64 health:0 price:960
20-21-30 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Melee & Blades - ClassName: HuntingKnife - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 156 - CollateralMoney: 0 - TradeMode:Sell
20-21-30 | [INFO] Transaction Sell Succeeded:MaxCaliber product:HuntingKnife quantity:0 health:0 price:156
20-21-34 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Bayonets - ClassName: SKS_Bayonet - Quantity: 5 - Multiplier: 5 - MaxStock: -1 - Health: 0 - Price: 780 - CollateralMoney: 0 - TradeMode:Sell
20-21-34 | [INFO] Transaction Sell Succeeded:MaxCaliber product:SKS_Bayonet quantity:25 health:0 price:780
20-21-36 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Bayonets - ClassName: M9A1_Bayonet - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
20-21-36 | [INFO] Transaction Sell Succeeded:MaxCaliber product:M9A1_Bayonet quantity:0 health:0 price:120
20-21-39 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_MP5_15Rnd - Quantity: 4 - Multiplier: 4 - MaxStock: -1 - Health: 0 - Price: 480 - CollateralMoney: 0 - TradeMode:Sell
20-21-39 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_MP5_15Rnd quantity:16 health:0 price:480
20-21-42 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Just Mags - ClassName: Mag_CZ75_15Rnd - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 0 - Price: 120 - CollateralMoney: 0 - TradeMode:Sell
20-21-42 | [INFO] Transaction Sell Succeeded:MaxCaliber product:Mag_CZ75_15Rnd quantity:0 health:0 price:120
20-21-45 | [INFO] TraderID: 4 - Customer: MaxCaliber - Category: Holler Sub Machine Guns - ClassName: CZ61 - Quantity: 0 - Multiplier: 1 - MaxStock: -1 - Health: 1 - Price: 157 - CollateralMoney: 0 - TradeMode:Sell
